2203008,05-01-2023 10:16,1,0,1,0
2201020,05-01-2023 10:17,1,0,1,0
2201051,05-01-2023 10:17,1,0,1,0
2201055,05-01-2023 10:17,1,0,1,0
2201049,05-01-2023 10:17,1,0,1,0
2204023,05-01-2023 10:17,1,0,1,0
2203041,05-01-2023 10:17,1,0,1,0
2203013,05-01-2023 10:17,1,0,1,0
2201057,05-01-2023 10:17,1,0,1,0
2204024,05-01-2023 10:18,1,0,1,0
2204039,05-01-2023 10:18,1,0,1,0
2201012,05-01-2023 10:18,1,0,1,0
2203042,05-01-2023 10:18,1,0,15,0
2204012,05-01-2023 10:18,1,0,1,0
2202012,05-01-2023 10:18,1,0,1,0
2206008,05-01-2023 10:18,1,0,1,0
2201005,05-01-2023 10:18,1,0,1,0
2201010,05-01-2023 10:19,1,0,1,0
2201007,05-01-2023 10:19,1,0,1,0
2201007,05-01-2023 10:19,1,0,15,0
2201041,05-01-2023 10:19,1,0,1,0
2201018,05-01-2023 10:19,1,0,1,0
2201053,05-01-2023 10:19,1,0,1,0
2206021,05-01-2023 10:19,1,0,1,0
2204003,05-01-2023 10:19,1,0,1,0
2204037,05-01-2023 10:20,1,0,1,0
2201043,05-01-2023 10:20,1,0,1,0
2205017,05-01-2023 10:20,1,0,1,0
2203039,05-01-2023 10:20,1,0,1,0
2204007,05-01-2023 10:20,1,0,15,0
2204007,05-01-2023 10:20,1,0,15,0
2205032,05-01-2023 10:21,1,0,1,0
2205038,05-01-2023 10:21,1,0,1,0
2202048,05-01-2023 10:21,1,0,1,0
2205027,05-01-2023 10:21,1,0,1,0
2205021,05-01-2023 10:21,1,0,1,0
2201022,05-01-2023 10:21,1,0,1,0
2201060,05-01-2023 10:21,1,0,1,0
2203059,05-01-2023 10:21,1,0,15,0
2203059,05-01-2023 10:21,1,0,15,0
2203032,05-01-2023 10:21,1,0,1,0
2202023,05-01-2023 10:22,1,0,1,0
2202007,05-01-2023 10:24,1,0,15,0
2202007,05-01-2023 10:24,1,0,15,0
2203030,05-01-2023 10:24,1,0,1,0
2203030,05-01-2023 10:24,1,0,1,0
2202050,05-01-2023 10:24,1,0,1,0
2106027,05-01-2023 10:24,1,0,15,0
2106027,05-01-2023 10:24,1,0,15,0
2203012,05-01-2023 10:25,1,0,1,0
2203065,05-01-2023 10:25,1,0,1,0
2201061,05-01-2023 10:25,1,0,1,0
2203025,05-01-2023 10:26,1,0,1,0
2203025,05-01-2023 10:26,1,0,1,0
2205057,05-01-2023 10:29,1,0,15,0
